player_id,game_id,season,homeOrAway,timeOnIce,assists,goals,pim,shots,saves,powerPlaySaves,shortHandedSaves,evenSaves,shortHandedShotsAgainst,evenShotsAgainst,powerPlayShotsAgainst,decision,savePercentage,powerPlaySavePercentage,shortHandedSavePercentage,evenStrengthSavePercentage,goals_against,shutout,win
8470594,242,2015,H,57:37,0,0,0,28,26,2,4,20,4,21,3,L,92.85714285714286,66.66666666666666,100,95.23809523809523,2,0,0
8471403,243,2015,A,61:40,0,0,0,36,34,2,0,32,0,34,2,W,94.44444444444444,100,,94.11764705882352,2,0,1
8475831,243,2015,H,61:40,0,0,0,29,26,1,1,24,1,27,1,L,89.65517241379311,100,100,88.88888888888889,3,0,0
8474889,244,2015,A,60:00,0,0,0,28,26,2,1,23,1,25,2,W,92.85714285714286,100,100,92,2,0,1
8470657,244,2015,H,57:24,0,0,0,14,11,1,0,10,0,13,1,L,78.57142857142857,100,,76.92307692307693,3,0,0
8471306,245,2015,A,60:00,0,0,0,25,24,5,2,17,2,17,6,W,96,83.33333333333334,100,100,1,0,1
8471418,245,2015,H,60:00,0,0,0,29,25,11,0,14,0,18,11,L,86.20689655172413,100,,77.77777777777779,4,0,0
8468685,246,2015,A,65:00,0,0,0,23,22,1,0,21,0,21,2,W,95.65217391304348,50,,100,1,0,1
8467950,246,2015,H,65:00,0,0,0,34,33,0,1,32,1,32,1,L,97.05882352941177,0,100,100,1,0,0
8475852,247,2015,A,57:38,0,0,0,31,28,1,0,27,0,30,1,L,90.32258064516128,100,,90,3,0,0
8471695,247,2015,H,60:00,0,0,0,23,22,3,0,19,0,19,4,W,95.65217391304348,75,,100,1,0,1
8474889,248,2015,A,62:59,0,0,0,31,30,4,0,26,0,27,4,W,96.7741935483871,100,,96.29629629629629,1,0,1
8473434,248,2015,H,62:59,0,0,0,32,30,6,1,23,1,24,7,L,93.75,85.71428571428571,100,95.83333333333334,2,0,0
8468011,249,2015,A,56:37,0,0,0,40,36,8,2,26,2,29,9,L,90,88.88888888888889,100,89.65517241379311,4,0,0
8473503,249,2015,H,60:00,0,0,0,45,43,5,1,37,1,38,6,W,95.55555555555556,83.33333333333334,100,97.36842105263158,2,0,1
8473499,250,2015,A,60:00,0,0,0,40,39,8,0,31,0,32,8,W,97.5,100,,96.875,1,0,1
8474682,250,2015,H,20:00,0,0,0,13,11,4,0,7,0,8,5,,84.61538461538461,80,,87.5,2,0,0
8477237,250,2015,H,40:00,0,0,0,11,7,1,0,6,1,9,1,L,63.63636363636363,100,0,66.66666666666666,4,0,0
8466141,251,2015,A,64:06,0,0,0,28,24,4,0,20,0,24,4,W,85.71428571428571,100,,83.33333333333334,4,0,1
8471750,251,2015,H,64:59,0,0,0,23,19,3,0,16,0,19,4,L,82.6086956521739,75,,84.21052631578947,4,0,0
8473553,252,2015,A,60:00,0,0,0,37,33,10,1,22,1,25,11,L,89.1891891891892,90.9090909090909,100,88,4,0,0
8471239,252,2015,H,59:19,0,0,0,21,21,4,1,16,1,16,4,W,100,100,100,100,0,1,1
8473461,253,2015,A,60:24,0,0,0,21,19,1,0,18,0,19,2,W,90.47619047619048,50,,94.73684210526315,2,0,1
8470320,253,2015,H,60:34,0,0,0,19,16,2,0,14,0,17,2,L,84.21052631578947,100,,82.35294117647058,3,0,0
8469608,254,2015,A,60:00,0,0,0,21,16,3,3,10,3,13,5,L,76.19047619047619,60,100,76.92307692307693,5,0,0
8475683,254,2015,H,60:00,1,0,0,29,27,5,0,22,0,24,5,W,93.10344827586206,100,,91.66666666666666,2,0,1
8471715,255,2015,A,47:55,0,0,0,27,23,6,0,17,0,19,8,,85.18518518518519,75,,89.47368421052632,4,0,0
8474636,255,2015,A,12:01,0,0,0,7,4,1,1,2,1,5,1,L,57.14285714285714,100,100,40,3,0,0
8471469,255,2015,H,60:00,0,0,2,20,20,3,1,16,1,16,3,W,100,100,100,100,0,1,1
8470645,256,2015,A,60:00,0,0,0,31,29,6,0,23,0,24,7,W,93.54838709677419,85.71428571428571,,95.83333333333334,2,0,1
8474596,256,2015,H,59:05,0,0,0,26,23,0,1,22,1,24,1,L,88.46153846153845,0,100,91.66666666666666,3,0,0
8471227,257,2015,A,63:10,0,0,0,36,33,5,0,28,0,30,6,L,91.66666666666666,83.33333333333334,,93.33333333333333,3,0,0
8470140,257,2015,H,63:17,0,0,0,24,22,2,3,17,3,19,2,W,91.66666666666666,100,100,89.47368421052632,2,0,1
8475660,258,2015,A,58:55,0,0,0,28,24,4,0,20,0,24,4,L,85.71428571428571,100,,83.33333333333334,4,0,0
8471734,258,2015,H,59:48,0,0,0,25,22,4,2,16,2,19,4,W,88,100,100,84.21052631578947,3,0,1
8473541,259,2015,A,58:58,0,0,0,30,26,1,0,25,0,29,1,L,86.66666666666667,100,,86.20689655172413,4,0,0
8477293,259,2015,H,60:00,0,0,0,26,23,4,1,18,1,21,4,W,88.46153846153845,100,100,85.71428571428571,3,0,1
8471403,260,2015,A,58:03,0,0,0,40,37,2,1,34,1,37,2,L,92.5,100,100,91.8918918918919,3,0,0
8474152,260,2015,H,60:00,0,0,0,26,25,7,0,18,0,19,7,W,96.15384615384616,100,,94.73684210526315,1,0,1
8474765,261,2015,A,58:31,0,0,0,31,27,2,1,24,1,27,3,L,87.09677419354838,66.66666666666666,100,88.88888888888889,4,0,0
8470860,261,2015,H,60:00,0,0,0,33,31,3,0,28,0,29,4,W,93.93939393939394,75,,96.55172413793103,2,0,1
8471418,262,2015,A,60:00,0,0,0,25,24,4,0,20,0,21,4,W,96,100,,95.23809523809523,1,0,1
8475663,262,2015,H,59:34,0,0,0,19,16,0,0,16,0,19,0,L,84.21052631578947,,,84.21052631578947,3,0,0
8474593,263,2015,A,63:25,0,0,0,36,32,10,2,20,3,23,10,L,88.88888888888889,100,66.66666666666666,86.95652173913044,4,0,0
8477237,263,2015,H,63:25,0,0,0,26,23,5,1,17,1,18,7,W,88.46153846153845,71.42857142857143,100,94.44444444444444,3,0,1
8470657,264,2015,A,62:00,0,0,0,25,22,1,1,20,1,22,2,W,88,50,100,90.9090909090909,3,0,1
8467950,264,2015,H,62:04,0,0,0,37,33,5,0,28,0,32,5,L,89.1891891891892,100,,87.5,4,0,0
8476883,265,2015,A,59:39,0,0,0,20,19,4,1,14,1,15,4,L,95,100,100,93.33333333333333,1,0,0
8466141,265,2015,H,60:00,0,0,0,39,39,0,0,39,0,39,0,W,100,,,100,0,1,1
8474636,266,2015,A,58:16,0,0,0,28,25,3,0,22,0,24,4,L,89.28571428571429,75,,91.66666666666666,3,0,0
8474596,266,2015,H,60:00,0,0,0,18,16,3,1,12,1,14,3,W,88.88888888888889,100,100,85.71428571428571,2,0,1
8474889,267,2015,A,60:00,0,0,0,29,25,4,0,21,0,23,6,W,86.20689655172413,66.66666666666666,,91.30434782608695,4,0,1
8471695,267,2015,H,59:25,0,0,0,28,23,2,0,21,0,24,4,L,82.14285714285714,50,,87.5,5,0,0
8474550,268,2015,A,60:00,0,0,0,25,24,3,0,21,0,21,4,W,96,75,,100,1,0,1
8476999,268,2015,H,58:45,0,0,0,28,26,3,1,22,1,24,3,L,92.85714285714286,100,100,91.66666666666666,2,0,0
8471734,269,2015,A,64:41,0,0,0,38,36,9,0,27,0,28,10,W,94.73684210526315,90,,96.42857142857143,2,0,1
8473461,269,2015,H,65:00,0,0,0,40,38,1,0,37,0,38,2,L,95,50,,97.36842105263158,2,0,0
8471227,270,2015,A,58:37,0,0,0,29,25,10,1,14,1,16,12,L,86.20689655172413,83.33333333333334,100,87.5,4,0,0
8470594,270,2015,H,59:53,0,0,0,29,26,4,1,21,1,22,6,W,89.65517241379311,66.66666666666666,100,95.45454545454545,3,0,1
8470880,271,2015,A,59:25,0,0,0,37,35,7,0,28,0,30,7,L,94.5945945945946,100,,93.33333333333333,2,0,0
8475683,271,2015,H,59:51,0,0,0,20,19,3,1,15,1,16,3,W,95,100,100,93.75,1,0,1
8475717,272,2015,A,6:51,0,0,0,4,3,0,0,3,0,3,1,,75,0,,100,1,0,0
8473499,272,2015,A,51:42,0,0,0,26,22,3,1,18,2,18,6,L,84.61538461538461,50,50,100,4,0,0
8473503,272,2015,H,59:31,0,0,0,35,34,3,0,31,0,32,3,W,97.14285714285714,100,,96.875,1,0,1
8471418,273,2015,A,31:42,0,0,0,11,11,4,1,6,1,6,4,,100,100,100,100,0,0,0
8475883,273,2015,A,26:13,0,0,0,10,7,2,1,4,1,6,3,L,70,66.66666666666666,100,66.66666666666666,3,0,0
8471469,273,2015,H,60:00,0,0,0,40,38,8,5,25,5,27,8,W,95,100,100,92.5925925925926,2,0,1
8471239,274,2015,A,58:57,0,0,0,30,27,6,0,21,0,24,6,L,90,100,,87.5,3,0,0
8471403,274,2015,H,60:00,0,0,0,20,18,3,0,15,0,16,4,W,90,75,,93.75,2,0,1
8468011,275,2015,A,59:42,0,0,2,33,30,7,1,22,1,24,8,L,90.9090909090909,87.5,100,91.66666666666666,3,0,0
8471715,275,2015,H,59:50,0,0,0,30,29,9,1,19,1,19,10,W,96.66666666666667,90,100,100,1,0,1
8474651,276,2015,A,60:45,0,0,0,26,25,3,2,20,2,21,3,W,96.15384615384616,100,100,95.23809523809523,1,0,1
8475852,276,2015,H,60:45,0,0,0,27,25,9,0,16,0,17,10,L,92.5925925925926,90,,94.11764705882352,2,0,0
8470645,277,2015,A,61:08,0,0,0,37,34,7,0,27,0,30,7,W,91.8918918918919,100,,90,3,0,1
8475195,277,2015,H,61:08,0,0,0,27,23,0,1,22,1,25,1,L,85.18518518518519,0,100,88,4,0,0
8471227,278,2015,A,57:53,0,0,0,38,34,8,0,26,0,29,9,L,89.47368421052632,88.88888888888889,,89.65517241379311,4,0,0
8475361,278,2015,H,59:50,0,0,0,26,24,2,1,21,1,23,2,W,92.3076923076923,100,100,91.30434782608695,2,0,1
8474889,279,2015,A,63:45,0,0,0,34,34,5,1,28,1,28,5,W,100,100,100,100,0,1,1
8473461,279,2015,H,63:45,0,0,0,21,20,2,0,18,0,19,2,L,95.23809523809523,100,,94.73684210526315,1,0,0
8473499,280,2015,A,56:49,0,0,0,30,26,6,1,19,1,22,7,L,86.66666666666667,85.71428571428571,100,86.36363636363636,4,0,0
8470594,280,2015,H,59:21,0,0,0,31,28,7,0,21,0,23,8,W,90.32258064516128,87.5,,91.30434782608695,3,0,1
8470140,281,2015,A,60:00,0,0,0,35,33,0,1,32,1,34,0,W,94.28571428571428,,100,94.11764705882352,2,0,1
8475831,281,2015,H,58:41,0,0,0,31,28,1,0,27,0,30,1,L,90.32258064516128,100,,90,3,0,0
8469608,282,2015,A,60:00,1,0,0,33,31,4,1,26,1,28,4,W,93.93939393939394,100,100,92.85714285714286,2,0,1
8477237,282,2015,H,57:52,0,0,0,20,17,1,0,16,0,18,2,L,85,50,,88.88888888888889,3,0,0
8470147,283,2015,A,59:56,0,0,0,28,26,6,0,20,0,22,6,L,92.85714285714286,100,,90.9090909090909,2,0,0
8467950,283,2015,H,59:55,0,0,0,25,25,6,0,19,0,19,6,W,100,100,,100,0,1,1
8468685,284,2015,A,59:10,0,0,0,28,26,1,0,25,1,26,1,L,92.85714285714286,100,0,96.15384615384616,2,0,0
8471750,284,2015,H,59:50,0,0,0,21,20,4,0,16,0,17,4,W,95.23809523809523,100,,94.11764705882352,1,0,1
8475883,285,2015,A,59:54,0,0,0,25,24,2,0,22,0,23,2,W,96,100,,95.65217391304348,1,0,1
8466141,285,2015,H,58:59,0,0,0,40,38,4,1,33,2,33,5,L,95,80,50,100,2,0,0
8476999,286,2015,A,65:00,0,0,0,29,27,2,0,25,0,25,4,L,93.10344827586206,50,,100,2,0,0
8474596,286,2015,H,65:00,0,0,0,34,32,10,2,20,2,22,10,W,94.11764705882352,100,100,90.9090909090909,2,0,1
8473503,287,2015,A,65:00,0,0,0,34,33,0,0,33,0,34,0,W,97.05882352941177,,,97.05882352941177,1,0,1
8470320,287,2015,H,65:00,0,0,0,25,24,5,0,19,0,19,6,L,96,83.33333333333334,,100,1,0,0
8471469,288,2015,A,57:02,0,0,0,17,14,4,1,9,1,12,4,L,82.35294117647058,100,100,75,3,0,0
8475683,288,2015,H,60:00,0,0,0,39,39,4,0,35,0,35,4,W,100,100,,100,0,1,1
8473523,289,2015,A,59:02,0,0,0,29,26,3,0,23,0,25,4,L,89.65517241379311,75,,92,3,0,0
8475852,289,2015,H,60:00,0,0,0,37,35,3,0,32,1,33,3,W,94.5945945945946,100,0,96.96969696969697,2,0,1
8471679,290,2015,A,60:00,0,0,0,36,33,2,0,31,0,34,2,W,91.66666666666666,100,,91.17647058823529,3,0,1
8471306,290,2015,H,38:35,0,0,0,16,15,0,0,15,0,16,0,L,93.75,,,93.75,1,0,0
8470860,290,2015,H,20:00,0,0,0,11,8,0,0,8,0,11,0,,72.72727272727273,,,72.72727272727273,3,0,0
8474152,291,2015,A,61:38,0,0,0,37,35,0,0,35,0,37,0,L,94.5945945945946,,,94.5945945945946,2,0,0
8471403,291,2015,H,61:38,0,0,0,19,18,2,2,14,2,14,3,W,94.73684210526315,66.66666666666666,100,100,1,0,1
8476234,292,2015,A,58:17,0,0,0,26,22,5,1,16,1,19,6,L,84.61538461538461,83.33333333333334,100,84.21052631578947,4,0,0
8475195,292,2015,H,59:45,0,0,0,20,19,5,0,14,0,14,6,W,95,83.33333333333334,,100,1,0,1
8473503,293,2015,A,58:03,0,0,0,36,35,1,0,34,0,35,1,L,97.22222222222221,100,,97.14285714285714,1,0,0
8471695,293,2015,H,60:00,0,0,0,22,22,0,2,20,2,20,0,W,100,,100,100,0,1,1
8473461,294,2015,A,59:28,0,0,0,31,27,2,0,25,0,29,2,L,87.09677419354838,100,,86.20689655172413,4,0,0
8467950,294,2015,H,60:00,0,0,0,36,36,10,1,25,1,25,10,W,100,100,100,100,0,1,1
8475883,295,2015,A,60:00,0,0,0,24,19,6,0,13,0,16,8,L,79.16666666666666,75,,81.25,5,0,0
8471750,295,2015,H,60:00,0,0,0,30,30,0,2,28,2,28,0,W,100,,100,100,0,1,1
8468685,296,2015,A,62:01,0,0,0,43,39,14,0,25,0,27,16,W,90.69767441860465,87.5,,92.5925925925926,4,0,1
8466141,296,2015,H,60:49,0,0,0,31,26,4,1,21,1,25,5,L,83.87096774193549,80,100,84,5,0,0
8474889,297,2015,A,60:00,0,0,0,39,38,8,0,30,0,30,9,W,97.43589743589743,88.88888888888889,,100,1,0,1
8470594,297,2015,H,57:06,0,0,0,29,26,7,0,19,0,22,7,L,89.65517241379311,100,,86.36363636363636,3,0,0
8475717,298,2015,A,40:00,0,0,0,21,18,5,0,13,0,15,6,,85.71428571428571,83.33333333333334,,86.66666666666667,3,0,0
8473499,298,2015,A,20:00,0,0,0,11,7,2,0,5,0,9,2,L,63.63636363636363,100,,55.55555555555556,4,0,0
8474651,298,2015,H,60:00,0,0,0,27,24,1,1,22,1,24,2,W,88.88888888888889,50,100,91.66666666666666,3,0,1
8474765,299,2015,A,58:30,0,0,0,23,20,5,2,13,3,15,5,L,86.95652173913044,100,66.66666666666666,86.66666666666667,3,0,0
8471715,299,2015,H,40:00,0,0,0,22,20,3,1,16,1,16,5,,90.9090909090909,60,100,100,2,0,0
8474636,299,2015,H,20:00,0,0,0,7,7,1,0,6,0,6,1,W,100,100,,100,0,1,1
8470657,300,2015,A,64:41,0,0,0,33,30,3,0,27,0,30,3,W,90.9090909090909,100,,90,3,0,1
8474596,300,2015,H,64:36,0,0,0,32,28,7,0,21,0,24,8,L,87.5,87.5,,87.5,4,0,0
8473434,301,2015,A,60:00,0,0,0,32,29,7,1,21,1,23,8,L,90.625,87.5,100,91.30434782608695,3,0,0
8474550,301,2015,H,59:56,0,0,0,22,22,2,0,20,0,20,2,W,100,100,,100,0,1,1
8471469,302,2015,A,59:18,0,0,0,27,23,8,0,15,0,17,10,L,85.18518518518519,80,,88.23529411764706,4,0,0
8471227,302,2015,H,59:01,0,0,0,23,23,3,0,20,0,20,3,W,100,100,,100,0,1,1
8470645,303,2015,A,58:21,0,0,0,19,14,3,0,11,0,14,5,L,73.68421052631578,60,,78.57142857142857,5,0,0
8468011,303,2015,H,60:00,0,0,0,29,26,1,1,24,1,26,2,W,89.65517241379311,50,100,92.3076923076923,3,0,1
8473523,304,2015,A,18:29,0,0,0,8,8,2,0,6,0,6,2,,100,100,,100,0,0,0
8471734,304,2015,A,40:00,0,0,0,21,17,0,0,17,0,19,2,L,80.95238095238095,0,,89.47368421052632,4,0,0
8470320,304,2015,H,60:00,0,0,0,29,26,0,0,26,0,28,1,W,89.65517241379311,0,,92.85714285714286,3,0,1
8471774,305,2015,A,60:00,0,0,0,31,28,3,1,24,1,27,3,W,90.32258064516128,100,100,88.88888888888889,3,0,1
8475683,305,2015,H,59:49,0,0,0,28,24,5,0,19,0,22,6,L,85.71428571428571,83.33333333333334,,86.36363636363636,4,0,0
8471306,306,2015,A,58:42,0,0,0,26,23,3,1,19,2,19,5,L,88.46153846153845,60,50,100,3,0,0
8471679,306,2015,H,60:00,0,0,0,23,21,5,2,14,2,16,5,W,91.30434782608695,100,100,87.5,2,0,1
8471239,307,2015,A,60:00,0,0,0,38,36,14,1,21,2,21,15,W,94.73684210526315,93.33333333333333,50,100,2,0,1
8474593,307,2015,H,57:20,0,0,2,22,19,6,0,13,0,15,7,L,86.36363636363636,85.71428571428571,,86.66666666666667,3,0,0
8474596,308,2015,A,60:00,0,0,0,25,24,4,0,20,0,21,4,W,96,100,,95.23809523809523,1,0,1
8476999,308,2015,H,58:52,0,0,0,26,24,0,1,23,1,25,0,L,92.3076923076923,,100,92,2,0,0
8471469,309,2015,A,59:58,0,0,0,19,16,7,1,8,1,10,8,L,84.21052631578947,87.5,100,80,3,0,0
8468685,309,2015,H,60:00,0,0,0,31,31,11,1,19,1,19,11,W,100,100,100,100,0,1,1
8475663,310,2015,A,59:58,0,0,0,36,33,2,5,26,6,26,4,L,91.66666666666666,50,83.33333333333334,100,3,0,0
8473607,310,2015,H,60:19,0,0,0,33,31,4,0,27,0,29,4,W,93.93939393939394,100,,93.10344827586206,2,0,1
8475195,311,2015,A,58:32,0,0,0,30,29,6,0,23,0,24,6,L,96.66666666666667,100,,95.83333333333334,1,0,0
8474651,311,2015,H,60:00,0,0,0,33,33,3,2,28,2,28,3,W,100,100,100,100,0,1,1
8471695,312,2015,A,65:00,1,0,0,42,39,12,2,25,2,28,12,W,92.85714285714286,100,100,89.28571428571429,3,0,1
8473503,312,2015,H,64:16,0,0,0,29,26,5,1,20,2,22,5,L,89.65517241379311,100,50,90.9090909090909,3,0,0
8471734,313,2015,A,59:51,0,0,0,34,33,3,0,30,0,30,4,W,97.05882352941177,75,,100,1,0,1
8471219,313,2015,H,8:38,0,0,0,9,8,0,0,8,0,9,0,,88.88888888888889,,,88.88888888888889,1,0,0
8466141,313,2015,H,49:01,0,0,0,23,21,4,1,16,1,18,4,L,91.30434782608695,100,100,88.88888888888889,2,0,0
8473575,314,2015,A,60:00,0,0,0,21,20,3,1,16,1,17,3,W,95.23809523809523,100,100,94.11764705882352,1,0,1
8474636,314,2015,H,58:40,0,0,0,28,25,4,0,21,0,23,5,L,89.28571428571429,80,,91.30434782608695,3,0,0
8467950,315,2015,A,60:00,0,0,0,37,33,4,0,29,1,32,4,W,89.1891891891892,100,0,90.625,4,0,1
8474550,315,2015,H,51:04,0,0,0,16,11,2,0,9,1,13,2,L,68.75,100,0,69.23076923076923,5,0,0
8470140,315,2015,H,8:32,0,0,0,3,2,0,0,2,0,2,1,,66.66666666666666,0,,100,1,0,0
8471403,316,2015,A,58:00,0,0,0,31,27,0,1,26,1,28,2,L,87.09677419354838,0,100,92.85714285714286,4,0,0
8471418,316,2015,H,10:39,0,0,0,5,3,0,0,3,0,5,0,,60,,,60,2,0,0
8476434,316,2015,H,49:21,0,0,0,20,19,2,0,17,0,18,2,W,95,100,,94.44444444444444,1,0,1
8475622,317,2015,A,59:50,0,0,0,32,30,2,1,27,1,29,2,W,93.75,100,100,93.10344827586206,2,0,1
8473434,317,2015,H,32:02,0,0,0,12,12,2,0,10,0,10,2,,100,100,,100,0,0,0
8476999,317,2015,H,26:29,0,0,0,8,5,0,0,5,0,8,0,L,62.5,,,62.5,3,0,0
8475683,318,2015,A,60:00,0,0,0,28,27,7,0,20,0,21,7,W,96.42857142857143,100,,95.23809523809523,1,0,1
8471239,318,2015,H,57:56,0,0,0,25,23,3,0,20,0,22,3,L,92,100,,90.9090909090909,2,0,0
8473461,319,2015,A,59:15,0,0,0,35,33,3,4,26,5,27,3,L,94.28571428571428,100,80,96.29629629629629,2,0,0
8470860,319,2015,H,60:00,0,0,0,18,17,3,1,13,1,13,4,W,94.44444444444444,75,100,100,1,0,1
8471679,320,2015,A,40:00,0,0,0,23,22,6,0,16,0,16,7,W,95.65217391304348,85.71428571428571,,100,1,0,1
8477237,320,2015,A,19:58,0,0,0,11,11,1,0,10,0,10,1,,100,100,,100,0,0,0
8468685,320,2015,H,49:06,0,0,0,24,19,5,1,13,1,17,6,L,79.16666666666666,83.33333333333334,100,76.47058823529412,5,0,0
8477293,320,2015,H,10:54,0,0,0,1,1,0,0,1,0,1,0,,100,,,100,0,0,0
8474596,321,2015,A,61:03,0,0,0,34,30,5,0,25,0,28,6,L,88.23529411764706,83.33333333333334,,89.28571428571429,4,0,0
8470594,321,2015,H,61:03,0,0,0,32,29,3,0,26,0,28,4,W,90.625,75,,92.85714285714286,3,0,1
8474636,322,2015,A,57:42,0,0,0,34,29,5,0,24,0,28,6,L,85.29411764705883,83.33333333333334,,85.71428571428571,5,0,0
8474651,322,2015,H,60:00,0,0,0,26,23,2,0,21,0,23,3,W,88.46153846153845,66.66666666666666,,91.30434782608695,3,0,1
8475195,323,2015,A,59:40,0,0,0,26,23,0,0,23,0,26,0,L,88.46153846153845,,,88.46153846153845,3,0,0
8470320,323,2015,H,60:00,0,0,0,31,30,5,0,25,0,25,6,W,96.7741935483871,83.33333333333334,,100,1,0,1
8468011,324,2015,A,60:00,0,0,0,33,31,9,1,21,1,22,10,W,93.93939393939394,90,100,95.45454545454545,2,0,1
8471227,324,2015,H,58:34,0,0,0,28,25,0,0,25,0,27,1,L,89.28571428571429,0,,92.5925925925926,3,0,0
8475361,325,2015,A,63:32,0,0,0,34,32,3,0,29,0,31,3,W,94.11764705882352,100,,93.54838709677419,2,0,1
8475852,325,2015,H,63:32,0,0,0,22,19,4,1,14,1,17,4,L,86.36363636363636,100,100,82.35294117647058,3,0,0
8471734,326,2015,A,65:00,0,0,0,30,29,2,0,27,0,28,2,L,96.66666666666667,100,,96.42857142857143,1,0,0
8471750,326,2015,H,65:00,0,0,0,38,37,0,1,36,1,37,0,W,97.36842105263158,,100,97.2972972972973,1,0,1
8476434,327,2015,A,59:47,0,0,0,33,30,6,0,24,0,26,7,L,90.9090909090909,85.71428571428571,,92.3076923076923,3,0,0
8469608,327,2015,H,60:00,0,0,0,31,29,5,2,22,2,22,7,W,93.54838709677419,71.42857142857143,100,100,2,0,1
8467950,328,2015,A,60:00,0,0,0,43,40,7,1,32,1,34,8,W,93.02325581395348,87.5,100,94.11764705882352,3,0,1
8473499,328,2015,H,35:18,0,0,0,13,12,0,0,12,0,13,0,L,92.3076923076923,,,92.3076923076923,1,0,0
8473575,328,2015,H,21:42,0,0,0,15,12,0,2,10,2,13,0,,80,,100,76.92307692307693,3,0,0
8470645,329,2015,A,60:00,0,0,0,29,27,14,0,13,0,14,15,W,93.10344827586206,93.33333333333333,,92.85714285714286,2,0,1
8474889,329,2015,H,58:58,0,0,0,25,21,4,0,17,0,21,4,L,84,100,,80.95238095238095,4,0,0
8468685,330,2015,A,58:45,0,0,0,34,30,3,0,27,0,29,5,L,88.23529411764706,60,,93.10344827586206,4,0,0
8471695,330,2015,H,60:00,0,0,0,27,24,5,1,18,1,20,6,W,88.88888888888889,83.33333333333334,100,90,3,0,1
8471469,331,2015,A,62:57,0,0,0,36,33,3,0,30,0,32,4,L,91.66666666666666,75,,93.75,3,0,0
8473607,331,2015,H,64:08,0,0,0,35,33,1,3,29,3,31,1,W,94.28571428571428,100,100,93.54838709677419,2,0,1
8476945,332,2015,A,60:00,0,0,0,15,14,0,0,14,0,15,0,W,93.33333333333333,,,93.33333333333333,1,0,1
8471227,332,2015,H,58:39,0,0,0,29,26,3,0,23,0,25,4,L,89.65517241379311,75,,92,3,0,0
8470645,333,2015,A,59:37,0,0,0,25,23,4,0,19,0,21,4,W,92,100,,90.47619047619048,2,0,1
8476434,333,2015,H,61:33,0,0,0,32,29,4,0,25,0,27,5,L,90.625,80,,92.5925925925926,3,0,0
8476883,334,2015,A,57:56,0,0,0,37,33,8,0,25,0,26,11,L,89.1891891891892,72.72727272727273,,96.15384615384616,4,0,0
8474651,334,2015,H,59:58,0,0,0,34,32,1,1,30,1,32,1,W,94.11764705882352,100,100,93.75,2,0,1
8470320,335,2015,A,39:51,0,0,0,14,11,2,0,9,0,12,2,L,78.57142857142857,100,,75,3,0,0
8475663,335,2015,A,20:00,0,0,0,7,6,0,0,6,0,7,0,,85.71428571428571,,,85.71428571428571,1,0,0
8473434,335,2015,H,60:00,0,0,0,28,27,1,0,26,0,27,1,W,96.42857142857143,100,,96.29629629629629,1,0,1
8477237,336,2015,A,65:00,0,0,0,27,25,5,1,19,1,20,6,W,92.5925925925926,83.33333333333334,100,95,2,0,1
8471239,336,2015,H,64:49,0,0,0,27,25,4,0,21,0,23,4,L,92.5925925925926,100,,91.30434782608695,2,0,0
8470594,337,2015,A,62:29,0,0,0,43,41,5,1,35,1,37,5,L,95.34883720930233,100,100,94.5945945945946,2,0,0
8475683,337,2015,H,62:41,0,0,0,25,24,2,1,21,1,21,3,W,96,66.66666666666666,100,100,1,0,1
8475660,338,2015,A,60:26,0,0,0,32,28,4,0,24,0,28,4,L,87.5,100,,85.71428571428571,4,0,0
8470657,338,2015,H,60:26,0,0,0,24,21,1,0,20,0,22,2,W,87.5,50,,90.9090909090909,3,0,1
8470860,339,2015,A,65:00,0,0,0,27,25,1,0,24,0,26,1,L,92.5925925925926,100,,92.3076923076923,2,0,0
8466141,339,2015,H,65:00,0,0,0,25,23,1,0,22,0,24,1,W,92,100,,91.66666666666666,2,0,1
8468011,340,2015,A,65:00,0,0,0,25,23,4,2,17,2,17,6,L,92,66.66666666666666,100,100,2,0,0
8474550,340,2015,H,64:40,0,0,0,36,34,6,0,28,0,29,7,W,94.44444444444444,85.71428571428571,,96.55172413793103,2,0,1
8471403,341,2015,A,64:20,0,0,0,21,19,4,0,15,0,17,4,L,90.47619047619048,100,,88.23529411764706,2,0,0
8469608,341,2015,H,64:20,0,0,0,26,25,6,0,19,0,19,7,W,96.15384615384616,85.71428571428571,,100,1,0,1
8473461,342,2015,A,60:00,0,0,0,24,24,3,0,21,0,21,3,W,100,100,,100,0,1,1
8477293,342,2015,H,56:59,0,0,0,33,31,5,0,26,0,28,5,L,93.93939393939394,100,,92.85714285714286,2,0,0
8474651,343,2015,A,60:00,0,0,0,34,32,2,0,30,0,31,3,W,94.11764705882352,66.66666666666666,,96.7741935483871,2,0,1
8473541,343,2015,H,58:22,0,0,0,23,19,2,0,17,0,19,4,L,82.6086956521739,50,,89.47368421052632,4,0,0
8471239,344,2015,A,62:08,0,0,0,32,30,5,0,25,0,26,6,W,93.75,83.33333333333334,,96.15384615384616,2,0,1
8477237,344,2015,H,62:31,0,0,0,31,28,0,0,28,0,31,0,L,90.32258064516128,,,90.32258064516128,3,0,0
8471306,345,2015,A,60:00,0,0,0,31,29,3,1,25,1,27,3,W,93.54838709677419,100,100,92.5925925925926,2,0,1
8471750,345,2015,H,58:37,0,0,0,22,19,3,2,14,2,15,5,L,86.36363636363636,60,100,93.33333333333333,3,0,0
